CN3	AS2	NEC2	BRC	UPRC1	NEC3	NEC1	IN	GPC	NEC4	AS3	OPC/OL	Inter	Neuron	AS1	CBC	CN1	CN2	PGC2	CN5	ME	CN4	PGC1	UPRC2
BMP7	0.0709564890380211	0.378680041372568	0.261738465608583	0.35823549919699	0.0960152566029676	0.303353300983031	0.231484585497705	0.0842670035146698	0.241881760177315	0.270371912785438	0.358152066885732	0.296893594332242	0.153709955410197	0.132686665975133	0.267255407795476	0.358034927005985	0.0667911553219677	0.0608585701877311	0.190956840942009	0.0821178506514857	0.160034676375561	0.118645373628202	0.264956067142706	0.0788822477663387
LYN	0.00851178750720372	0.109018596762289	0.0775552393689274	0.1547007024541	0.0142108627077369	0.0469272336573882	0.0253446607689645	0.0112037857953154	0.0676428229627426	0.0735290782283225	0.0686941487872994	0.0381636034944289	0.0395292760852538	0.0157646613452462	0.12107306938304	0.215834861478525	0.00776978448759722	0.00630446140682609	0.0785857131391324	0.0283826334245235	0.0435924556125554	0.0191254100708914	0.0654004563868483	0.0332443620399194
CTXN1	0.499898496622275	0.412709848585951	0.243517227743255	0.350211434611438	0.249796689271097	0.351037883145667	0.243758511116399	0.440981470436347	0.221654000628298	0.247435967703222	0.261738392558652	0.356051123637462	0.361488411824842	0.401739769579412	0.311327826030907	0.518593157459154	0.511115337467619	0.521357289593668	0.219793325599056	0.636259686030298	0.307072241831835	0.44643498309381	0.168985871915019	0.16369454988104
TMOD2	0.470365595030042	0.130277582246404	0.183057034724511	0.0635277047816367	0.244204040708276	0.112401044120746	0.118965840323599	0.352304476919322	0.158668655973945	0.170884894605897	0.207369977103736	0.172633538789655	0.28836479046238	0.262539066888238	0.23724318410362	0.0477281986197191	0.516739124119085	0.565208677940804	0.162712473970308	0.417333185790612	0.118599202328419	0.419577711180189	0.109062857564431	0.102745536908675
SLC8A1	0.478837932041368	0.201361294746727	0.184584153161009	0.399936478549058	0.254990266291726	0.16008374132953	0.096247078020132	0.345620899848008	0.160946080215488	0.174701379341478	0.169458902679406	0.11521790922738	0.301223655928541	0.152978674948728	0.140402288616629	0.425763310272526	0.501754629342415	0.590002076312828	0.245452912045753	0.368774933907827	0.162569217578309	0.48571890018339	0.225320564326338	0.101472041628926
RHOA	0.89185145312565	1.51388109460676	1.39711369826933	1.36218123189007	1.0864140202719	1.50858317346779	1.51805093234992	0.86885000205061	1.35705280184851	1.42299582781956	1.43680554854282	1.29932948998461	1.10074284804171	1.01482732483345	1.57773200333475	1.37391761985122	0.793066052858906	0.766410455820436	1.48275139418514	0.997133046785396	1.09939534413707	0.950511225032284	1.59270273893097	1.20010200669978
FANCI	0.0361031647174173	0.0299982927456542	0.393742246039699	0.0308287617513701	0.0445663287029818	0.138597807130672	0.200136937311934	0.0429803036059121	0.0292785638732851	0.295146374519792	0.0605654199146288	0.0449808982004347	0.0481804481658487	0.0233014447013729	0.0397587334301878	0.0583448340635958	0.0358975336349088	0.0225306978805195	0.0936035776872295	0.0311184551963748	0.0128616074965724	0.0460165138836462	0.0738917136957966	0.0499948275444343
BRINP1	0.244544534604909	0.105622859278691	0.0361566648869362	0.0818696632724156	0.148522273971886	0.0451978570310164	0.0325000513346724	0.177689542776826	0.0649131427128664	0.0481098991520267	0.0676159925894216	0.056093165478233	0.149752239040783	0.10229002515769	0.107699208282827	0.0488570934073605	0.467502973970403	0.3900580347544	0.0830881475500427	0.343361126013039	0.0525933390156876	0.235657628950039	0.0902391112189113	0.118412325155957
PSD3	0.429421506043623	0.494509908440688	0.403312635618699	0.285838251048918	0.269930443088631	0.320294158120918	0.284019272236927	0.361003359791268	0.338960801401838	0.316584634288258	0.383207688567584	0.476403555906409	0.374472737417839	0.426355036657353	0.365041343287582	0.185012826922248	0.72438010278239	0.491629463459948	0.378281664201854	0.444016992609154	0.291399765265321	0.428379880653379	0.434472204570869	0.231136468540489
SGIP1	0.278910564745336	0.117800288972098	0.123307389362041	0.0746157338995671	0.174511355366901	0.0941135149583729	0.0846199482119953	0.336075637502604	0.162244858158724	0.131794906001307	0.166695820467312	0.138469351304458	0.195731332943177	0.191193699406664	0.199826159458371	0.0726915317863926	0.228735513359642	0.309588028200232	0.114048379500463	0.211197241814762	0.152712892283416	0.296604100291074	0.157720031481021	0.0714652661925045
KIF21A	1.14882785593461	0.799424979039915	0.928171334584441	0.634194643271344	0.690897527996463	0.773472479946183	0.904425211984496	0.973999059081037	0.754337554902626	0.79369503666397	0.918594408999385	1.05699744482444	0.885802112288205	1.17372023699477	0.871618290512769	0.522881746959203	1.19660855841066	1.15215587788803	0.605241064141903	0.889620726009874	0.712650384462825	1.02458818216705	0.491651046465286	0.312448698315065
NLRP1	0.999450367908691	1.26867164187701	0.876121505727737	0.838223667464022	0.856230138478083	0.880430715198379	0.576957665722759	0.967592305303041	0.962943133053796	0.832157806894839	1.02741867071171	0.938078492626994	0.950177791270532	0.947076300262417	1.31066562755679	0.741914807900795	1.01229894095229	1.02833882868732	1.05516399298603	1.03736871126151	0.81725916130222	0.96510262110601	0.956169387367528	0.540811420261863
DNM3	0.280158980927802	0.07265802333522	0.140191139524168	0.0750812421035705	0.150024780654228	0.0461287699154497	0.0965848553833559	0.224572717230592	0.0700631733221974	0.0775971252633069	0.0770952173960143	0.056515505571918	0.151971018056343	0.0961472556673668	0.0879311500535742	0.1023959770097	0.422800529921155	0.379417399179975	0.0814183639157777	0.198721098387404	0.0703417429792828	0.246128920561033	0.108786154100182	0.0504243034849759
ADAM28	0.0191853666058473	0.00523239277176447	0.00792710188724173	0.0142985846990853	0.00177614355828943	0.00220468760933881	0.0048457870825144	0.0110588260622442	0.00450585100353987	0.00224200668086652	0.00438077222208434	0.0117254372293524	0.0128819813118075	0.00576230391363083	0.00253151251470917	0.0188729817422121	0.00919344474090525	0.00473529447893282	0.0637695330031851	0.0084854445564281	0.00918023567230154	0.0148993016138795	0.0103956036589676	-0.00933186336975552
CDKN2D	1.60934828307397	0.266436739135194	0.875201175395338	0.239783396506922	1.23786234481316	0.38936982148154	0.975502007709152	1.3047630632951	0.469341553155116	0.37935027004714	0.296933914005894	0.39502845360453	0.965635476360518	0.962728799076959	0.290837039886978	0.191510285610635	1.69540917983857	1.84170527057675	0.333715673486096	1.62219788456088	0.958807491317302	1.57894579917505	0.402427678764189	0.383334720841236
GRM8	0.0226326448801062	0.0674558806524005	0.0237795338120625	0.180315174991036	0.0187285413962491	0.0302863723744167	0.0236226728180079	0.0265247488096507	0.0208391038774044	0.0497319472054283	0.0240487601684707	0.020743209121302	0.0435040772790145	0.0328989924438606	0.0137395251745245	0.164355225427471	0.017221025206422	0.0343059675505213	0.0654993685674991	0.0185992168710561	0.0968110090416202	0.0182353839055929	0.033788334884709	0.0131870468506512
NKAIN4	0.143064025283996	0.412938260115969	0.391412296724661	0.212003848669121	0.267833936791249	0.406097594755507	0.398345106603146	0.261161753479158	0.254648503139521	0.382130882430513	0.456475237802834	0.530088815089934	0.347188619277088	0.446108255152007	0.6249767008198	0.074308899371579	0.193524500612386	0.126772724462939	0.648916456300866	0.184635498512421	0.503452434034462	0.176484550325483	0.43045823484425	0.344646099596358
FAM181A	0.0322489417129703	0.446631950884965	0.255422556496348	0.112575112485386	0.0372542137519553	0.407367462815557	0.176914922356489	0.0489290649042088	0.182833330601521	0.285237877538719	0.40725623128362	0.246022436786298	0.130497857045046	0.0611555628989611	0.619818447891206	0.0815682050212246	0.0312549496412943	0.0197641856086722	0.132880473477372	0.0571706817107125	0.0757257948294377	0.0334151643717454	0.101156309618908	0.046860954987948
PBX3	0.435774915042883	0.223337705511737	0.179707911911083	0.14004378941577	0.241705498720775	0.217295236760514	0.297680083411741	0.77149786837262	0.222462904752889	0.167853870907058	0.231076086345921	0.200941115602568	0.308665759144891	0.357927652810283	0.286488020324322	0.0955683524308775	0.354483685768959	0.411038861939169	0.244744763668038	0.323326245680026	0.215773763392694	0.375163983018213	0.34538445274626	0.166180759349354
PPP1R15A	1.22686298949643	0.848075738166317	0.857028531610747	0.839792234543177	1.49594002851605	0.686761862063773	0.62787693245112	1.10406420528731	1.17662177197521	0.695806211982044	0.742129431806752	0.858066506247529	0.975281304184276	1.06864504843377	0.715401247327524	0.931984092922951	1.08226721126955	1.22645488186987	0.998072910673979	1.38012717886178	1.32782051197076	1.2154158721898	1.11525575194466	1.40155572981642
SEMA6D	0.246562102426993	0.22538243181631	0.124630927822788	0.0892558822398271	0.0996668251814656	0.0812182099282417	0.113495717470774	0.179522245274199	0.103140100498952	0.109289925149117	0.104044885592034	0.131788551022369	0.144976906954157	0.227090442894998	0.168943310870254	0.0661956429554564	0.209501793828531	0.195783344251109	0.119979855770844	0.16318045416529	0.128456665721502	0.240140949992536	0.215457535112092	0.0848589281685685
PID1	0.416609927696015	0.130223679884409	0.268138891743665	0.0660246018591849	0.187959331391203	0.145077047672206	0.169429236401446	0.287044881630069	0.226616581030995	0.228805978208302	0.274647205069213	0.308340313753731	0.231858061068377	0.20047528732479	0.220975131873342	0.0424997560444803	0.345795930859811	0.328481783391453	0.188178920366285	0.302125360724185	0.149970304722058	0.300048936762836	0.245927813564975	0.116588386078284
OPTN	0.81986540037137	0.667467773870735	0.529243205424068	0.568470147440274	0.748501759292455	0.517767399910748	0.643061472780065	0.689774274069166	0.639773122501386	0.510856807538124	0.618621573347289	0.445346863636876	0.678798340057561	0.609934983177105	0.663932890195127	0.548123323576838	0.829980360978007	0.932504884524024	0.812223809846649	0.835527753879521	0.848456574873628	0.793263857669406	0.842357773931024	0.629891694838286
GALNTL6	0.0252250663712717	0.00465716370746554	0.00250951192390607	0.0056957187217188	0.0314427780827351	0.00756731680801572	0.00379285448679842	0.0357051521341344	0.00408741085738264	0.00631129733817297	0.0115865933144028	0.0181920413945364	0.0170690223400727	0.0107727290101248	0.00357459925181657	0.00226430269962501	0.0762709976666824	0.0464912664232446	0.00937661482431837	0.0295565298706443	0.042660105214631	0.0490582998004787	0.00248473450943523	0.00210833496785548
CHRDL1	0.125366708338768	0.142483264803124	0.278372803055064	0.075617169664789	0.0515988537134368	0.288195573241181	0.302061984510774	0.074829185633046	0.133632963269671	0.197986745416553	0.237232282725031	0.160902048096895	0.119885180061435	0.234167478616936	0.26711394682481	0.0224448955811017	0.0787445839467688	0.0393255236337379	0.0981347223151663	0.0615494773791826	0.0470575714731571	0.0916301913978249	0.15706579858014	0.0382412516816514
GPI	0.581561934084018	0.650447624112267	0.42571805126275	0.63648773645671	0.770729464094132	0.545139917771	0.371133270783489	0.504110274430522	0.928466019304786	0.49390505692466	0.560540037003836	0.626879965290104	0.598710896644252	0.519767872093068	0.493274987013157	0.604203413357953	0.575245414654325	0.58735436644264	0.724253679304938	0.605322063461134	0.649906076804443	0.819861160541025	0.691043274614861	0.782618526563845
FNBP1L	0.982317079415824	0.552802866394002	0.620755420977924	0.407714764054317	0.559681280473417	0.510356122201124	0.528644505032478	0.981978430022667	0.534198087511151	0.494049333284699	0.549716579650014	0.748002988762993	0.659865193242606	0.896284794297206	0.498259499418802	0.295227894161704	0.901278956400166	0.936806951815264	0.666050558453651	0.712586010600525	0.766454227416397	0.890916805873092	0.500911957837465	0.466883990184046
ANGPTL1	0.00441132711224679	0.101887814976474	0.0660051543191479	0.0280332643209255	0.0133306957531807	0.0433791854149295	0.0642930627871232	0.0282601450836108	0.0592950410518783	0.0690596168158005	0.154929324492782	0.162317531712516	0.072445968698494	0.0378435101552575	0.143433024073838	0.00160873643301555	0.00591920459760558	0.00322487556312	0.19578892767143	0.0125133914552166	0.0754113562323288	0.0215906268327568	0.24173678490484	0.00428855546163815
AKR1C3	0.0299743520785797	0.121332783433768	0.0352125112990523	0.038904622740234	0.0346770814270793	0.0581400280632714	0.0543722933581505	0.0304924212692344	0.131123577762029	0.0547772502334773	0.169216579841771	0.0518057483149874	0.058253257747301	0.0209540108266137	0.244029361135701	0.0359496660757195	0.0295357889688993	0.0333043226385381	0.0995468605310266	0.0624704919219583	0.000374741151190714	0.0444310025988396	0.0751716488700706	0.0699488815808508
CSPG5	0.100103422784614	0.268944329533575	0.195464509877066	0.115932790922754	0.0630317158846699	0.195836882574929	0.0977836847361701	0.112086171471023	0.193120204473104	0.230050931872021	0.346380668654072	0.191605384443016	0.144176095996953	0.0650052532366886	0.492678312380346	0.0618887606684837	0.11209871979717	0.195913711315615	0.112852028863887	0.135411340235273	0.0635437222683729	0.108829748259827	0.0857564337546662	0.0871944322371155
NRP1	0.255531789116676	0.102769695157728	0.209775266879638	0.07088989601105	0.08646646454904	0.0888190787620701	0.163949290887408	0.232603118131701	0.123770970073169	0.163079029086312	0.0985123735924182	0.131409240878785	0.164585377019073	0.21734376011689	0.10235146460498	0.0284830020871455	0.128265321150201	0.146475845258484	0.208825690057271	0.12272624267035	0.134281650361267	0.170561749060954	0.441993274574937	-0.0206285562842348
DHRS3	0.0341535080967217	0.142106318686274	0.1410924259142	0.128816596396331	0.100183765279099	0.109111376556741	0.133836412375889	0.0435328014995459	0.230370802644477	0.122373950526923	0.177872918610718	0.118053057582432	0.10019699117963	0.0380343829707829	0.210914252048943	0.0991681429812059	0.0336399491901994	0.0336957709869743	0.187036337594972	0.0697609231264415	0.0977507068218717	0.103413655507878	0.389703514706451	0.301778883735119
POU3F3	0.437654876434373	0.288160677233902	0.37272341382986	0.129200447291257	0.252974148294983	0.250112614078055	0.245865364905661	0.436092034254248	0.28786666413333	0.286354275708867	0.385647809271066	0.434393161614104	0.248240392737757	0.418289450302533	0.357650611478855	0.055188932420793	0.291531183715232	0.271846166277375	0.155907335622021	0.323488998992796	0.0730219799011295	0.42928554519898	0.103413865014686	0.0469794016563266
CNTN4	0.0527983425787353	0.0364069395449841	0.0458947736063139	0.0725757260136704	0.0450358307518687	0.0150504112282435	0.016536969699019	0.123195193995274	0.0324812436566815	0.0543749174218327	0.0473986477225324	0.0605750708424291	0.0658498863962217	0.0262955043946545	0.0235546804298732	0.0648954858594827	0.0376728844171101	0.0735096592947414	0.0852814460843456	0.0430610652275604	0.049608125788799	0.0551346880746591	0.190602983499341	0.0726917993727861
